Sentence,Sentiment,sentence
"Outotec 's scope of delivery includes design , basic engineering and supply of proprietary equipment for a sinter plant with a grate area of 496 square meters .",neutral,"Le champ de livraison d' Outotec comprend la conception , l'ingénierie de base et la fourniture d'équipements exclusifs pour une usine d' frittage avec une surface de grille de 496 mètres carrés ."
The contract will take effect in 2009 for a five or ten year period .,neutral,Le contrat entrera en vigueur en 2009 pour une période de cinq ou dix ans .
"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .",neutral,"Simultanément , son domaine de responsabilité s' étend des affaires juridiques aux fusions et acquisitions ."
Peer Peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year .,neutral,"Peer Peugeot a baissé de 0,81 pct , ses ventes n' ayant augmenté que de 6,3 pct par rapport à la même période l' année dernière ."
Three students from Universiti Sains Malaysia have won a study trip to Helsinki .,neutral,Trois étudiants de l'Université Sains Malaisie ont gagné un voyage d'étude à Helsinki.
"Finnish property investment company Citycon will expand and refurbish +àkersberga shopping center in Stockholm , in Sweden .",neutral,"La société finlandaise d'investissement immobilier Citycon va développer et rénover le centre commercial +àkersberga à Stockholm , en Suède ."
5 Best Analyst Rated Stocks in Last 72hrs: $ORCL $AAPL $CBS $INO $CPXX View all ratings here: https://t.co/IRID6zd5gc,positive,5 meilleurs stocks cotés par les analystes dans les 72 dernières heures: $ORCL $AAPL $CBS $INO $CPXX Voir toutes les notes ici: https://t.co/IRID6zd5gc
"UPDATE: Persimmon Profit Up Strongly, Outlook Positive",positive,"MISE À JOUR: Persimmon Bénéfice à la hausse fortement, Outlook Positif"
Total two offers were received by Contracting Authority for participating in this contract ; however the contract was allotted to Affecto Finland Oy .,neutral,"Au total, deux offres ont été reçues par l'autorité contractante pour participer à ce contrat ; toutefois, le contrat a été attribué à Affecto Finland Oy ."
"While I cant understand what theyre saying , its impressive to watch him hit that ball at those speeds .",neutral,"Alors que je ne peux pas comprendre ce qu'ils disent, son impressionnant pour le regarder frapper cette balle à ces vitesses."
"RPT-Old Mutual Q1 gross sales beat forecasts, up 18 pct",positive,"RPT-Old Mutual T1 taux de ventes bruts prévisions, en hausse de 18 pct"
The Bank is also examining the benefits of transferring the Swedish business to operate as a branch office so that the operations would be governed by Finland 's laws .,neutral,La Banque examine également les avantages d' un transfert de l' activité suédoise en tant que succursale afin que les opérations soient régies par la législation finlandaise .
"Motorola Inc. of the United States came second with shipments of 217.4 million units for a 21.3 percent market share , followed by South Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent share .",neutral,"Motorola Inc. des États-Unis est arrivé au deuxième rang avec des expéditions de 217,4 millions d'unités pour une part de marché de 21,3 pour cent, suivie par la société sud-coréenne Samsung Electronics Co. avec des expéditions de 118,0 millions d'unités pour une part de 11,6 pour cent."
"The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 ,000 .",neutral,Le montant maximal du prêt en capital sera de 30 millions d'euros et la souscription minimale de 10 000 euros .
"( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a",neutral,"( ADPnews ) - Le 3 février 2010 - Le fabricant finlandais d'acier Rautaruukki Oyj ( HEL : RTRKS ) , ou Ruukki , a déclaré aujourd'hui qu'il avait perdu 46 millions d'euros ( USD 64,5 millions ) avant impôts au quatrième trimestre de 2009 par rapport à l'année précédente."
"@sharkbiotech If anyone is selling/shorting $AGN b/c you believe $ENDP rumors to be realistic, then I'll take the other side of that trade",positive,"@sharkbiotech Si quelqu'un vend / raccourcit $AGN b/c vous croyez que $ENDP rumeurs d'être réaliste, alors je vais prendre l'autre côté de ce trade"
The company is listed on the Nordic Exchange in Helsinki .,neutral,La société est cotée sur la Bourse nordique à Helsinki .
$PYPL great vol flow trade here.. Love this company long time.,positive,$PYPL grand commerce de flux de vol ici.. J'adore cette compagnie depuis longtemps.
$V A potential bearish shark pattern if point B $226 to be taken out. http://stks.co/i0GGH,negative,$V Un patron potentiel de requin baissier si le point B $226 à retirer. http://stks.co/i0GHGH
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",positive,"Le bénéfice d' exploitation et le chiffre d' affaires pour la période de neuf mois ont augmenté , respectivement de 2 ,4 millions d' euros et de 43,8 millions d' euros , par rapport à la période correspondante d' il y a un an ."
"The order comprises four ball mills , which will be organized in two different streams for treating ore in the Pilanesberg platinum mine .",neutral,"L'ordre comprend quatre moulins à billes , qui seront organisés en deux cours d'eau différents pour traiter le minerai dans la mine de platine Pilanesberg ."
"Alma Media Corporation PRESS RELEASE March 25 , 2010 TYRV+ä+äN SANOMAT PURCHASE CONFIRMED The business operations of Tyrv+ñ+ñn Sanomat Oy will be transferred to Suomen Paikallissanomat Oy .",neutral,Alma Media Corporation COMMUNIQUÉ DE PRESSE 25 mars 2010 TYRV+ä+äN SANOMAT PURCHASE CONFIRMED Les activités de Tyrv+ñ+ñn Sanomat Oy seront transférées à Suomen Paikallissanomat Oy .
Productional situation has now improved .,positive,La situation de la production s'est maintenant améliorée.
"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",neutral,SSH Communications Security Corporation a son siège social à Helsinki (Finlande).
"For the full 2010 the company expects its net sales and operating result to improve from the previous year , saying that a positive operating result and its amount will depend on the order intake by the end of the summer .",positive,"Pour l' ensemble de l' année 2010 , la société s' attend à ce que ses ventes nettes et son résultat d' exploitation s' améliorent par rapport à l' année précédente , affirmant qu' un résultat d' exploitation positif et son montant dépendront de l' entrée de commandes d' ici la fin de l' été ."
"Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions .",neutral,"Toutefois , la marge d' exploitation est passée de 15,1 % à 14,4 % , entraînée par une mauvaise performance des solutions d' entreprise ."
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,"La société finlandaise de produits métalliques Componenta Oyj a réalisé un bénéfice net de 5,3 millions d' euros ( 7,3 millions de dollars ) pour la même période de 2006 à 26,1 millions d' euros ( 35,9 millions de dollars ) pour le premier trimestre de 2007 ."
"So as of today's close (8/15/14), I'm long $TSLA $AMTD $TWTR $FB $AAPL $CELG - all on a longer-term, technical swing long basis.",positive,"Donc à partir de la fin d'aujourd'hui (8/15/14), je suis long $TSLA $AMTD $TWTR $FB $AAPL $CELG - le tout sur une longue base de bascule technique à long terme."
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",neutral,"L'actif principal de l'entreprise acquise est une solution d'authentification et de signature mobile , connue sous le nom de Tectia MobileID , qui fournit l'authentification à l'e-mail web , SSL-VPN , MS SharePoint , Tectia Secure Solutions et d'autres applications et ressources ."
"The report examines the medical equipment business structure and operations , history and products , and provides an analysis of its key medical equipment revenue lines .",neutral,"Le rapport examine la structure et les opérations de l' équipement médical , l' historique et les produits , et fournit une analyse de ses principales lignes de revenus de l' équipement médical ."
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .",neutral,"ADPnews - 3 août 2009 - Le groupe de presse finlandais Ilkka-Yhtyma Oyj HEL : ILK2S a déclaré aujourd' hui que son bénéfice net a chuté de 45 % sur l' année à 5,9 millions d' euros 8,4 millions de dollars au premier semestre de 2009 ."
The new technology improves the glass quality and consistency while increasing throughput .,positive,La nouvelle technologie améliore la qualité et la cohérence du verre tout en augmentant le débit.
LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .,positive,LONDON MarketWatch -- Nokia nok a déclaré qu'il a gagné un contrat de services de cinq ans pour gérer les opérations de réseau de Hutchison Essar dans neuf sites en Inde .
"@SOULLOR the regular scrappy Q $SWY usually presents. Sales weak, margins down, debt still way up.",negative,"@SOULLOR le scrappy régulier Q $SWY présente habituellement. Ventes faibles, marges en baisse, dette toujours bien en hausse."
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",negative,"La marge bénéficiaire opérationnelle s' est établie à 8,3 % , contre 11,8 % l' année précédente ."
