Sentence,Sentiment,sentence
"In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .",neutral,"En enero y noviembre de 2009 , las ventas del grupo ascendieron a 7.801,7 millones de euros , lo que representa una disminución del 12,6 % respecto del mismo período del 2008 ."
"Finnish diversified holding company Aspo Oyj said on September 8 , 2008 that it will sell the Finnish tape business of its Kaukomarkkinat unit to local Oy Telpak Ab .",neutral,La holding diversificada finlandesa Aspo Oyj dijo el 8 de septiembre de 2008 que venderá el negocio de cintas finlandesas de su unidad Kaukomarkkinat a Oy Telpak Ab.
Phew! So far good $BBRY did not break 10.40 coz I was told that is key support level.,positive,Hasta ahora buena BBRY $ no rompió 10.40 porque me dijeron que es el nivel de soporte clave.
"`` Uncommonly weak snow conditions in nearly every market have affected our first quarter result , '' Chief Executive Roger Talermo said .",negative,"``Las condiciones de nieve poco comunes en casi todos los mercados han afectado nuestro resultado del primer trimestre '', dijo Roger Talermo, director ejecutivo."
$TSLA stock gaining steam... Plus other notable moves from this week: https://t.co/Hz0wdp5za1,positive,Más otros movimientos notables de esta semana: https://t.co/Hz0wdp5za1
The value of the order is USD 2.2 mn .,neutral,"El valor del pedido es de USD 2,2 millones ."
It will combine and renew the contents and functionality of the current systems for funding and online service as well as their maintenance .,positive,"Combinará y renovará los contenidos y la funcionalidad de los sistemas actuales de financiación y servicio online, así como su mantenimiento ."
"Thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .",positive,"Gracias a su amplia red de contactos y a su buen conocimiento del mercado y el entorno empresarial , dará una gran contribución al desarrollo de nuestras operaciones indias '' , dice Incap 's Presidente y CEO Juhani Hanninen ."
The restructuring measures will not affect the production of packaging printing material .,neutral,Las medidas de reestructuración no afectarán a la producción de material de impresión de envases .
The serial bond is part of the plan to refinance the short-term credit facility .,neutral,La fianza en serie forma parte del plan de refinanciación de la facilidad de crédito a corto plazo .
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",negative,"El flujo de caja neto de las actividades de explotación fue de 3,1 millones EUR , frente a 23,3 millones EUR en el período correspondiente del 2009 ."
It is now the leading private road ambulance service company in Finland .,positive,Ahora es la compañía de servicio de ambulancias de carretera privada líder en Finlandia.
$IDCC - $89 share total value of company after crunching #'s. The 4g technology is their diamond in the rough.,positive,$IDCC - $89 compartir el valor total de la empresa después de crujir #'s. La tecnología 4g es su diamante en bruto.
Operating loss landed at EUR39m including one-offs and at EUR27m excluding one-offs .,neutral,"Las pérdidas de explotación se situaron en 39 millones de euros , incluidas las pérdidas únicas , y en 27 millones de euros , excluidas las pérdidas únicas ."
$WFT closng higher from here,positive,$WFT closng más alto desde aquí
"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",positive,"Del precio de venta , una ganancia de ventas de unos 3,1 millones de euros ( 4,5 millones de dólares ) se reconocerá en las ganancias de Incap para el 2007 ."
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",neutral,"ADP News - Abr 22 , 2009 - El desarrollador finlandés de sistemas de información empresarial Solteq Oyj HEL : STQ1V dijo hoy que su pérdida neta se amplió a EUR 189.000 USD 245.000 para el primer trimestre de 2009 de EUR 10.000 para el mismo peri"
Mr Lee said he hoped that Neste 's move will ` pave the way for more collaboration projects between our two countries ' .,positive,"El Sr. Lee dijo que esperaba que la iniciativa de Neste "" allanara el camino para más proyectos de colaboración entre nuestros dos países "" ."
Sanoma Corporation wants a new and better frequency for the Helsinki metropolitan area .,neutral,Sanoma Corporation quiere una nueva y mejor frecuencia para el área metropolitana de Helsinki.
`` Our aim is to understand different traffic patterns based on the use of each building .,neutral,``Nuestro objetivo es entender los diferentes patrones de tráfico basados en el uso de cada edificio.
The newly created position has been established to strengthen Amer Sports ' management in strategic planning and execution .,positive,Se ha creado el puesto recientemente creado para fortalecer la gestión de Amer Sports en la planificación y ejecución estratégicas .
Finnish airline Finnair is starting the temporary layoffs of cabin crews in February 2010 .,negative,La aerolínea finlandesa Finnair está iniciando los despidos temporales de las tripulaciones de cabina en febrero de 2010 .
"$ATVI ooks pretty bullish for now. from a short-term perspective, it's got a good chance of maybe sliding back to 33.70 #stocks #investing",positive,"$ATVI parece bastante alcista por ahora. Desde una perspectiva a corto plazo, tiene una buena oportunidad de deslizarse de nuevo a 33,70 #stocks #invertir"
The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .,positive,"El beneficio de explotación de la operación Granin Trading aumentó a 2,0 millones de euros frente a 1,4 millones de euros en 2005 ."
Export declined by 6 percent to 16.4 million liters .,neutral,"La exportación disminuyó un 6 por ciento a 16,4 millones de litros ."
"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",neutral,"Koduextra está operando una cadena minorista de 11 tiendas , controlada por Finnish Non-Food Center KY , Rukax OY , y Scan-Tukka OY ."
The uranium found locally is naturally occurring and it makes sense to extract it in the same way as we do with our other metals . '',neutral,El uranio encontrado localmente se encuentra de forma natural y tiene sentido extraerlo de la misma manera que lo hacemos con nuestros otros metales .
The parties have agreed not to disclose the transaction value .,neutral,Las partes han acordado no revelar el valor de transacción .
"Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .",neutral,"El segmento de negocios de Elcoteq 's Electronics Manufacturing Services ( EMS ) sirve a clientes en todo el mundo en los servicios de ingeniería , fabricación y cumplimiento ."
"$HPQ Says Breakup Will Cost Billions, but Sees Savings Too http://stks.co/p27hZ",negative,"$HPQ dice que la ruptura costará miles de millones, pero ve ahorros también http://stks.co/p27hZ"
Entering long Lockheed Martin $LMT at Thursday's open. http://stks.co/eXtA,positive,Entrando largo Lockheed Martin $LMT en la apertura del jueves. http://stks.co/eXtA
"$SDS +1.46% 15.32, picking up some speed. May 16 calls now +35% .19: http://stks.co/3eiK, Next week $16 calls .11c: http://stks.co/3eiL",positive,"$SDS +1,46% 15.32, ganando algo de velocidad. 16 de mayo llamadas ahora +35% .19: http://stks.co/3eiK, La próxima semana $16 llamadas .11c: http://stks.co/3eiL"
"The business idea of Budget Sport is to offer customers a wide range of high-quality sports equipment and clothing at low prices , the company said .",neutral,"La idea de negocio de Budget Sport es ofrecer a los clientes una amplia gama de equipos deportivos de alta calidad y ropa a precios bajos, dijo la empresa."
The joint venture is planning a quick timetable for negotiating the lease of the potential wind farm areas and for charting the feasibility of the wind farms .,neutral,La empresa conjunta está planificando un calendario rápido para negociar el arrendamiento de las zonas potenciales de los parques eólicos y para trazar la viabilidad de los parques eólicos .
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",negative,"Tallink Silja atribuye la importante caída a los problemas con el sistema de reservas que se puso en funcionamiento en octubre, la venta de remolques `Sky Wind ' y la ruta entre Estocolmo y Riga, que ha ganado pasajeros de la ruta Helsinki-Estocolmo."
"Profit for the period was EUR 10.9 mn , down from EUR 14.3 mn in 2009 .",negative,"El beneficio del período fue de 10,9 millones de euros , frente a 14,3 millones de euros en 2009 ."
The company 's share is listed in the Mid Cap segment of the NASDAQ OMX Helsinki .,neutral,La participación de la compañía se cotiza en el segmento de Mid Cap del NASDAQ OMX Helsinki .
"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .",positive,"La renta neta del seguro de vida se duplicó hasta situarse en 6,8 millones de euros a partir de 3,2 millones de euros , y la renta neta del seguro no de vida aumentó hasta situarse en 5,2 millones de euros a partir de 1,5 millones de euros en el período correspondiente de 2009 ."
