Sentence,Sentiment,sentence
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",negative,"Im ersten Halbjahr 2007 erzielte das finnische Elektronikunternehmen Elcoteq SE einen Nettoverlust von 66,4 Mio. Euro $ 91,2 Mio. Euro im Vergleich zu einem Nettogewinn von 7,1 Mio. Euro $ 9,8 Mio. Euro im gleichen Zeitraum des Jahres 2006 ."
"On preliminary estimate , the hotel will operate under the brand Novotel .",neutral,Nach Vorabschätzung wird das Hotel unter der Marke Novotel betrieben.
credit 20 November 2009 - Finnish glass technology company Glaston Oyj Abp ( HEL : GLA1V ) said today it concluded a EUR74m revolving credit facility agreement with its core banks .,positive,"credit 20 . November 2009 - Das finnische Glastechnologieunternehmen Glaston Oyj Abp ( HEL : GLA1V ) erklärte heute , dass es mit seinen Kernbanken einen Vertrag über eine revolvierende Kreditfazilität in Höhe von 74 Mio EUR geschlossen habe ."
End Of Day Scan: Bullish MA  Crossovers $BBVA $PDS $NTLS $NGL $SBRCY $FGL $MTNOY $TTT  www.dailystockplays.com,positive,End of Day Scan: Bullish MA Crossovers $BBVA $PDS $NTLS $NG $SBRCY $FGL $MTNOY $TTT www.dailystockplays.com
"TVO 's two-unit 1,740 MW Olkiluoto plant generated 14.2 TWh with an operating ratio across both reactors of 93.5 % , which the company described as `` high by international standards '' .",neutral,"TVOs Werk für zwei Anlagen mit 1,740 MW Olkiluoto erzeugte 14,2 TWh mit einem Betriebsverhältnis zwischen beiden Reaktoren von 93,5 % , was das Unternehmen als ``hoch nach internationalen Standards'' bezeichnete ."
"Turun kaupunkin , Finland based company has awarded contract to Lemminkainen Talotekniikka Oy for electrical installation work .",positive,"Turun kaupunkin , in Finnland ansässiges Unternehmen hat Lemminkainen Talotekniikka Oy für elektrische Installationsarbeiten vergeben ."
Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .,neutral,"Der Gesamtverkehr der Finnair sank um 8,7 % in Bezug auf die Einnahmen von Passagierkilometern ."
Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,negative,"Der konsolidierte Gewinn vor Steuern ging von 133,1 Mio EUR im Jahr 2007 um 69,2 % auf 41,0 Mio EUR zurück ."
$GILD 91 now support. $IBB $BIB https://t.co/GIoOf6zbKv,positive,$GILD 91 unterstützt jetzt. $IBB $BIB https://t.co/GIoOf6zbKv
He wore a black beanie-type cap and a black jacket .,neutral,Er trug eine schwarze Mütze und eine schwarze Jacke.
Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .,neutral,"Finnischer Entwickler und Hersteller von Handy-Ladegeräten Salcomp Plc OMX Helsinki : SAL1V am Mittwoch, den 19. November senkte seine Gesamtjahres-Nettoumsatzschätzung ."
"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",positive,Basware Corporation Börse Release 31. August 2010 um 16:25 Uhr Basware unterzeichnet einen großen Deal mit einem internationalen Industriekonzern Basware wird Invoice Automation-Lösung und Connectivity Services an einen internationalen Industriekonzern liefern.
Deliveries will start in the second half of 2007 and the start-up of the mill is scheduled for 2008 .,neutral,Die Lieferungen werden in der zweiten Jahreshälfte 2007 beginnen und die Inbetriebnahme der Mühle ist für 2008 geplant .
Cash Flow from Operations for the most recent quarter also reached a eight year low .,negative,Auch der Cashflow aus Operationen erreichte im letzten Quartal ein Achtjahrestief .
"mn , and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",positive,"mn , und der Gewinn vor Steuern auf 46,4 Mio . EUR von 35,8 Mio . EUR im dritten Quartal 2006 ."
- Tikkurila inspires you to color your life .,neutral,"- Tikkurila inspiriert Sie, Ihr Leben zu färben."
$isrg trading at all-time high after strong earnings report with 4 days of short interest.,positive,$isrg Handel zu allen Zeiten hoch nach starken Ergebnisbericht mit 4 Tagen von kurzen Zinsen.
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",neutral,Im Oktober meldete die UPM einen Nettoverlust im dritten Quartal von 86 Mio . $ 110 Mio . gegenüber einem Nettogewinn von 120 Mio . Euro im Jahr 2007 .
Tesco shares jump 6% after Christmas sales beat expectations,positive,Tesco Aktien springen 6% nach Weihnachten Umsatz schlagen Erwartungen
The potential acquirer is Cencorp Corporation which is a related entity to SAV owing to each of SAV and Cencorp being a subsidiary of the Finnish Savcor Group Oy .,neutral,"Der potenzielle Erwerber ist die Cencorp Corporation, die ein verbundenes Unternehmen mit SAV ist, da jeder von SAV und Cencorp eine Tochtergesellschaft der finnischen Savcor Group Oy ist."
"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year .",neutral,"Der Baltische Umsatz des YIT in den ersten drei Quartalen 2008 belief sich auf 106,2 Millionen Euro , was einem Rückgang um 29 Prozent gegenüber dem Vorjahr entspricht ."
Net loss in the same period in 2009 was euro18 .6 million .,neutral,"Der Nettoverlust belief sich im gleichen Zeitraum 2009 auf 18,6 Mio Euros ."
"Also , CBA is to issue a benchmark , 10 year fixed rate deal in Euros .",neutral,Darüber hinaus soll die CBA einen Referenzzinssatz von 10 Jahren in Euro ausgeben .
Aspo 's Group structure and business operations are developed persistently without any predefined schedules .,neutral,Aspo's Konzernstruktur und Geschäftsaktivitäten werden anhaltend ohne vordefinierte Zeitpläne entwickelt .
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,neutral,"Die Verluste beliefen sich im Bezugszeitraum auf 15,6 Mio . EUR im Vergleich zu einem Gewinn von 6,3 Mio . EUR im Jahr 2008 ."
Shell to buy BG Group in $69.7 billion takeover,positive,"Shell kauft BG Group in 69,7 Milliarden US-Dollar Übernahme"
$BBRY hearing rumours of a major joint venture announcement.,positive,$BBRY hören Gerüchte über eine große Joint Venture Ankündigung.
Philips was not available to comment on the report .,neutral,Philips konnte den Bericht nicht kommentieren .
Sony Ericsson and Nokia dominated the list of best-selling handsets with five models each .,positive,Sony Ericsson und Nokia dominierte die Liste der meistverkauften Handys mit je fünf Modellen.
"` This is a repeat order to follow successfully installed 159 elevators in the same Delhi metro system , ' Kone spokeswoman told Thomson Financial News .",positive,"` Dies ist eine Wiederholungsauftrag, um erfolgreich installiert 159 Aufzüge in der gleichen Delhi-Metro-System folgen , ""Kone Sprecherin sagte Thomson Financial News ."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,"Das operative Ergebnis der Kauppalehti-Gruppe stieg von 1,3 Mio EUR auf 1,5 Mio EUR , das der Märkte auf 1,3 Mio EUR von 1,0 Mio EUR im dritten Quartal 2006 ."
"The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems .",neutral,Die Arbeiten werden die Verlegung von Natursteinpflaster und die Installation von unterirdischen Heizung und Oberflächenwasserentwässerungssysteme umfassen.
"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .",positive,"Das Ergebnis nach Steuern lag bei 0,1 Mio EUR im Vergleich zu -0,4 Mio EUR im Vorjahr ."
"Currently the Terminator lures are produced in a subcontract facility in Mexico but the manufacturing will be transferred to Rapala 's factory in Shenzhen , China .",neutral,"Derzeit werden die Terminator Köder in einem Unterauftrag in Mexiko produziert, aber die Herstellung wird in Rapala 's Fabrik in Shenzhen, China übertragen werden."
"Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company .",neutral,"Veränderungen in der Marktlage und der härteren Preiskonkurrenz haben die Nachfrage nach Brotverpackungen, die im Werk Kauhava hergestellt wurden, laut dem Unternehmen erheblich reduziert."
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",negative,"( ADP News ) - 4. Februar 2009 - Das finnische Unternehmen Teleste Oyj ( HEL : TLT1V ) sagte heute, dass sein Nettogewinn für 2008 von 9,4 Mio. EUR auf 5,5 Mio. EUR ( 7,2 Mio. USD ) gesunken sei."
"HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",positive,"HELSINKI ( AFX ) - Aktien geschlossen höher , geführt von Nokia , nachdem es angekündigt , Pläne für die Zusammenarbeit mit Sanyo 3G Handys zu produzieren , und von Nokian Tyres nach seinem vierten Quartal Ergebnisbericht schlagen Analysten Erwartungen , Händler sagte ."
Finnish navigation device manufacturer Benefon that is changing its name to GeoSentric reports net sales of about EUR 1.1 mn in the second quarter of 2007 .,neutral,"Der finnische Navigationsgerätehersteller Benefon, der seinen Namen in GeoSentric ändert, meldet im zweiten Quartal 2007 einen Umsatz von rund 1,1 Mio. EUR ."
A. Le Coq had a market share of 41.3 percent and rival beverage group Saku 32.1 percent .,neutral,"A. Le Coq hatte einen Marktanteil von 41,3 Prozent und rivalisierende Getränkegruppe Saku 32,1 Prozent ."
"Particular attention is being paid to energy efficiency in the construction of the building , as it is designed to meet the requirements of energy class B , and LEED certification will be applied for .",neutral,"Besonderes Augenmerk wird auf die Energieeffizienz beim Bau des Gebäudes gelegt , da es den Anforderungen der Energieklasse B gerecht wird und die LEED-Zertifizierung beantragt wird ."
Today the orange scissors are the iconic symbol of the excellent ergonomic design and superior quality associated with every product from Fiskars .,neutral,Heute sind die orange Schere das ikonische Symbol für das ausgezeichnete ergonomische Design und überlegene Qualität mit jedem Produkt von Fiskars verbunden.
"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",neutral,"Am Ende war die OMX Helsinki 25 mit 3.067,64 Punkten um 0,01 Punkte niedriger und die OMX Helsinki mit 10.321,46 Punkten um 0,05 Punkte auf über 1.343 Punkte gesunken ."
"Tallink claims the watertight doors of both Vana Tallinn and Regina Baltica , including their electrical systems , are fully in working order .",positive,"Tallink behauptet, die wasserdichten Türen von Vana Tallinn und Regina Baltica, einschließlich ihrer elektrischen Systeme, sind voll in Ordnung."
This resulted in improved sales figures in Sweden .,positive,Dies führte zu verbesserten Verkaufszahlen in Schweden .
The arrangements do not apply to the group 's units outside Finland .,neutral,Die Regelung gilt nicht für die Einheiten der Gruppe außerhalb Finnlands .
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,neutral,"Das Betriebsergebnis lag 2005 bei 1,6 Mio EUR im Vergleich zu 2004 bei 5,9 Mio EUR ."
RBI surprises Street; Sensex pares gains after hitting mount 30k,negative,RBI Überraschungen Street; Sensex pares gewinnt nach dem Schlag auf Mount 30k
"( ADP News ) - Sep 30 , 2008 - Finnish security and privacy software solutions developer Stonesoft Oyj said today that it won a USD 1.9 million ( EUR 1.3 m ) order to deliver its StoneGate network security products to an unnamed Russian te",positive,"( ADP News ) - 30. September 2008 - Der finnische Softwareentwickler Stonesoft Oyj sagte heute, dass er 1,9 Mio. USD ( 1,3 Mio. EUR ) gewonnen habe, um seine Sicherheitsprodukte für das StoneGate-Netzwerk an ein unbenanntes russisches Unternehmen zu liefern."
"Tieto 's service is also used to send , process and receive materials related to absentee voting .",neutral,"Tieto's Service wird auch verwendet , um zu senden , Prozess und erhalten Materialien im Zusammenhang mit Absentee Voting ."
Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .,negative,Die in Finnland ansässige Stockmann Group hat sieben Franchising-Sportgeschäfte Nike in Russland geschlossen.
"Whitbread Profit Up As Sales Continue To Rise, Looking For New CEO",positive,"Whitbread Profit up als Umsatz weiter steigen, auf der Suche nach neuen CEO"
Aspocomp has repaid its interest bearing liability to Standard Chartered Bank and will use the rest of the consideration to partially repay its interest bearing liabilities in Finland and to improve its liquidity .,positive,"Aspocomp hat seine zinstragende Verbindlichkeit an die Standard Chartered Bank zurückgezahlt und wird den Rest der Gegenleistung nutzen , um seine zinstragenden Verbindlichkeiten in Finnland teilweise zurückzuzahlen und seine Liquidität zu verbessern ."
"Fastenal misses by $0.01, misses on revenue $FAST #NYSE https://t.co/63JHQ7pwMN",negative,"Fastenal verpasst um $0,01, verpasst Einnahmen $FAST #NYSE https://t.co/63JHQ7pwMN"
